55 12 02 67 C0 52 00 03 FF 20 00 91 84 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 12 00 91 84 A0 0A 00 00 41
55 12 02 67 C0 52 00 03 FF 27 00 91 84 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 28 02 11 84 A0 0A 00 00 81
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 41 80 A0 0A 00 00 48
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 10 00 A0 00 00 00 F0
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 00 03 FF 96 05 11 80 A0 0A 20 00 3B
55 12 02 67 C0 52 06 01 11 84 A0 0A 00 00 D7 
55 12 02 67 C0 52 00 03 FF 07 01 11 84 A0 0A 00 00 94
55 12 02 67 C0 52 00 03 FF 06 01 11 84 A0 0A 00 00 D7
55 12 02 67 C0 52 00 03 FF 06 01 11 84 A0 0A 00 00 D7
55 12 02 67 C0 52 00 03 FF 06 01 11 84 A0 0A 00 00 D7
55 12 02 67 C0 52 00 03 FF 05 01 11 84 A0 0A 00 00 12
55 12 02 67 C0 52 00 03 FF 04 01 11 84 A0 0A 00 00 51
55 12 02 67 C0 52 00 03 FF 04 01 11 84 A0 0A 00 00 51
55 12 02 67 C0 52 00 03 FF 04 01 11 84 A0 0A 00 00 51
55 12 02 67 C0 52 00 03 FF 04 01 11 84 A0 0A 00 00 51
55 12 02 67 C0 52 00 03 FF 03 01 11 84 A0 0A 00 00 81
55 12 02 67 C0 52 00 03 FF 03 01 11 84 A0 0A 00 00 81
55 12 02 67 C0 52 00 03 FF 03 01 11 84 A0 0A 00 00 81
55 12 02 67 C0 52 00 03 FF 03 01 11 84 A0 0A 00 00 81
55 12 02 67 C0 52 00 03 FF 95 00 11 84 A0 0A 00 00 E9
55 12 02 67 C0 52 00 03 FF 12 00 11 84 A0 0A 00 00 AB
55 12 02 67 C0 52 00 03 FF 10 00 11 84 A0 0A 00 00 2D
55 12 02 67 C0 52 00 03 FF 10 00 11 84 A0 0A 00 00 2D
55 12 02 67 C0 52 00 03 FF 10 00 11 84 A0 0A 00 00 2D
55 12 02 67 C0 52 00 03 FF 09 00 11 84 A0 0A 00 00 10
55 12 02 67 C0 52 00 03 FF 21 00 11 84 A0 0A 00 00 92
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 41 80 A0 0A 00 00 48
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 21 80 A0 0A 00 00 8B
55 12 02 67 C0 52 00 03 FF 00 00 10 00 A0 00 00 00 F0
55 12 02 67 C0 52 00 03 FF 00 00 00 00 A0 00 00 00 AB
55 12 02 67 C0 52 00 03 FF 94 04 01 80 A0 0A 20 00 DB
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B
55 12 02 67 C0 52 00 03 FF 93 04 01 80 A0 0A 20 00 0B 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75 
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75 
55 12 02 67 C0 52 00 00 73 55 12 02 67 C0 52 00 03 FF 39 00 11 84 A0 0A 00 00 EC 
55 12 02 67 C0 52 00 03 FF 39 00 11 84 A0 0A 00 00 EC
55 12 02 67 C0 52 00 03 FF 37 00 11 84 A0 0A 00 00 55
55 12 02 67 C0 52 00 03 FF 31 00 11 84 A0 0A 00 00 C6
55 12 02 67 C0 52 00 03 FF 31 00 11 84 A0 0A 00 00 C6
55 12 02 67 C0 52 00 03 FF 31 00 11 84 A0 0A 00 00 C6
55 12 02 67 C0 52 00 03 FF 30 00 11 84 A0 0A 00 00 85
55 12 02 67 C0 52 00 03 FF 29 00 11 84 A0 0A 00 00 B8
55 12 02 67 C0 52 00 03 FF 27 00 11 84 A0 0A 00 00 01
55 12 02 67 C0 52 00 03 FF 27 00 11 84 A0 0A 00 00 01
55 12 02 67 C0 52 00 03 FF 26 00 11 84 A0 0A 00 00 42
55 12 02 67 C0 52 00 03 FF 25 00 11 84 A0 0A 00 00 87
55 12 02 67 C0 52 00 03 FF 25 00 11 84 A0 0A 00 00 87
55 12 02 67 C0 52 00 03 FF 24 00 11 84 A0 0A 00 00 C4
55 12 02 67 C0 52 00 03 FF 26 00 11 84 A0 0A 00 00 42
55 12 02 67 C0 52 00 03 FF 26 00 11 84 A0 0A 00 00 42
55 12 02 67 C0 52 00 03 FF 25 00 11 84 A0 0A 00 00 87
55 12 02 67 C0 52 00 03 FF 24 00 11 84 A0 0A 00 00 C4
55 12 02 67 C0 52 00 03 FF 22 00 11 84 A0 0A 00 00 57
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 21 80 A0 0A 00 00 8B
55 12 02 67 C0 52 00 03 FF 84 19 21 80 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 84 19 21 80 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 84 19 21 80 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 84 19 21 80 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 84 19 21 80 A0 0A 00 00 3B
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 83 19 21 80 A0 0A 00 00 EB
55 12 02 67 C0 52 00 03 FF 96 07 21 80 A0 0A 00 00 6D
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 41 80 A0 0A 00 00 48
55 12 02 67 C0 52 00 03 FF 00 00 10 04 A0 00 00 00 EF
55 12 02 67 C0 52 00 03 FF 00 00 11 84 A0 0A 00 00 79
55 12 02 67 C0 52 00 03 FF 25 00 11 84 A0 0A 00 00 87
55 12 02 67 C0 52 00 03 FF 35 02 11 84 A0 0A 00 00 A9
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 41 80 A0 0A 00 00 48
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 21 80 A0 0A 00 00 8B
55 12 02 67 C0 52 00 03 FF 00 00 10 00 A0 00 00 00 F0
55 12 02 67 C0 52 00 03 FF 00 00 11 80 A0 0A 00 00 66
55 12 02 67 C0 52 00 03 FF 77 39 11 80 A0 0A 20 00 1A
55 12 02 67 C0 52 00 03 FF 77 39 11 80 A0 0A 20 00 1A
55 12 02 67 C0 52 00 03 FF 76 39 11 80 A0 0A 20 00 59
55 12 02 67 C0 52 00 03 FF 76 39 11 80 A0 0A 20 00 59
55 12 02 67 C0 52 00 03 FF 76 39 11 80 A0 0A 20 00 59
55 12 02 67 C0 52 00 03 FF 76 39 11 00 00 07 
55 12 02 67 C0 52 00 03 FF 92 09 21 80 A0 0A 00 00 07
55 12 02 67 C0 52 00 03 FF 92 09 21 80 A0 0A 00 00 07
55 12 02 67 C0 52 00 03 FF 91 09 21 80 A0 0A 00 00 C2
55 12 02 00 03 FF 00 00 40 00 A0 00 00 00 DE 
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 10 00 A0 00 00 00 F0
55 12 02 67 C0 52 00 03 FF 00 00 11 80 A0 0A 00 00 66
55 12 02 67 C0 52 00 03 FF 00 00 00 00 A0 00 00 00 AB
55 12 02 67 C0 52 00 03 FF 00 00 01 80 A0 0A 00 00 3D
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75
55 12 02 67 C0 52 00 03 FF 92 05 01 80 A0 0A 20 00 75
55 12 02 67 C0 52 00 03 FF 00 00 10 00 A0 00 00 00 F0
55 12 02 67 C0 52 00 03 FF 81 10 11 80 A0 0A 20 00 8D
55 12 02 67 C0 52 00 03 FF 92 07 11 80 A0 0A 20 00 54
55 12 02 67 C0 52 00 03 FF 00 00 20 00 A0 00 00 00 1D
55 12 02 67 C0 52 00 03 FF 00 00 21 80 A0 0A 00 00 8B
55 12 02 67 C0 52 00 03 FF 00 00 40 00 A0 00 00 00 DE
55 12 02 67 C0 52 00 03 FF 00 00 41 80 A0 0A 00 00 48
55 12 02 67 C0 52 00 03 FF 00 00 10 04 A0 00 00 00 EF
55 12 02 67 C0 52 00 03 FF 01 01 11 84 A0 0A 00 00 07
55 12 02 67 C0 52 00 03 FF 00 01 11 84 A0 0A 00 00 44
55 12 02 67 C0 52 00 03 FF 05 01 11 84 A0 0A 00 00 12
55 12 02 67 C0 52 00 03 FF 10 01 11 84 A0 0A 00 00 10
55 12 02 67 C0 52 00 03 FF 09 01 11 84 A0 0A 00 00 2D
55 12 02 67 C0 52 00 03 FF 04 01 11 84 A0 0A 00 00 51
55 12 02 67 C0 52 00 03 FF 77 00 11 84 A0 0A 00 00 1C
55 12 02 67 C0 52 00 03 FF 70 00 11 84 A0 0A 00 00 CC
55 12 02 67 C0 52 00 03 FF 68 00 11 84 A0 0A 00 00 B2
55 12 02 67 C0 52 00 03 FF 66 00 11 84 A0 0A 00 00 0B
55 12 02 67 C0 52 00 03 FF 65 00 11 84 A0 0A 00 00 CE
55 12 02 67 C0 52 00 03 FF 53 00 11 84 A0 0A 00 00 A1
55 12 02 67 C0 52 00 03 FF 50 00 11 84 A0 0A 00 00 64
55 12 02 67 C0 52 00 03 FF 49 00 11 84 A0 0A 00 00 59
55 12 02 67 C0 52 00 03 FF 47 00 11 84 A0 0A 00 00 E0
55 12 02 67 C0 52 00 03 FF 40 00 11 84 A0 0A 00 00 30
55 12 02 67 C0 52 00 03 FF 39 00 11 84 A0 0A 00 00 EC
55 12 02 67 C0 52 00 03 FF 39 00 11 84 A0 0A 00 00 EC
55 12 02 67 C0 52 00 03 FF 38 00 11 84 A0 0A 00 00 AF
55 12 02 67 C0 52 00 03 FF 37 00 11 84 A0 0A 00 00 55
